Date,Country,Product,Revenue,Cost,Profit, Percent Target ,Pipeline
2017-09-20,Spain,rezota,407421,264823.65,142597.35,7,540960
2017-09-21,Spain,apiera,347602,225941.3,121660.7,79,280921
2017-09-22,Spain,vucoo,415120,269828,145292,74,594132
2017-09-23,Spain,adoriva,334169,217209.85,116959.15,0,480347
2017-09-24,Spain,rezota,147435,95832.75,51602.25,40,972765
2017-09-25,Spain,aeox,6179,4016.35,2162.65,3,605232
2017-09-26,Spain,adoriva,84327,54812.55,29514.45,33,775732
2017-09-27,Spain,aeox,456909,296990.85,159918.15,63,228756
2017-09-28,Spain,neutratronic,966,627.9,338.1,98,337794
2017-09-29,Spain,vucoo,161337,104869.05,56467.95,70,881878
2017-09-30,Spain,rezota,123164,80056.6,43107.4,7,614648
2017-10-01,Spain,aeox,251558,163512.7,88045.3,84,892418
2017-10-02,Spain,apiera,230096,149562.4,80533.6,95,285675
2017-10-03,Spain,apiera,4837,3144.05,1692.95,32,135905
2017-10-04,Spain,vucoo,90919,59097.35,31821.65,5,800438
2017-10-05,Spain,vucoo,308284,200384.6,107899.4,92,152232
2017-10-06,Spain,aeox,232390,151053.5,81336.5,69,393316
2017-10-07,Spain,apiera,286425,186176.25,100248.75,21,609421
2017-10-08,Spain,vucoo,305358,198482.7,106875.3,56,893755
2017-10-09,Spain,apiera,199906,129938.9,69967.1,39,918871
2017-10-10,Spain,rezota,2561,1664.65,896.35,78,550256
2017-10-11,Spain,apiera,215346,139974.9,75371.1,8,578678
2017-10-12,Spain,aeox,100135,65087.75,35047.25,72,822311
2017-10-13,Spain,adoriva,67862,44110.3,23751.7,39,954073
2017-10-14,Spain,neutratronic,178444,115988.6,62455.4,26,439094
2017-10-15,Spain,vucoo,101968,66279.2,35688.8,23,699745
2017-10-16,Spain,neutratronic,305694,198701.1,106992.9,85,545113
2017-10-17,Spain,aeox,494628,321508.2,173119.8,2,945160
2017-10-18,Spain,adoriva,376557,244762.05,131794.95,89,683310
2017-10-19,Spain,aeox,410861,267059.65,143801.35,76,166642
2017-10-20,Spain,aeox,183295,119141.75,64153.25,83,413922
2017-10-21,Spain,neutratronic,80340,52221,28119,76,725036
2017-10-22,Spain,adoriva,403833,262491.45,141341.55,16,422804
2017-10-23,Spain,rezota,126726,82371.9,44354.1,63,156996
2017-10-24,Spain,apiera,198722,129169.3,69552.7,14,145596
2017-10-25,Spain,aeox,137610,89446.5,48163.5,28,387614
2017-10-26,Spain,rezota,256282,166583.3,89698.7,47,579882
2017-10-27,Spain,rezota,406622,264304.3,142317.7,70,216655
2017-10-28,Spain,vucoo,150782,98008.3,52773.7,78,887790
2017-10-29,Spain,neutratronic,25178,16365.7,8812.3,12,407391
2017-10-30,Spain,aeox,254716,165565.4,89150.6,45,311985
2017-10-31,Spain,rezota,222223,144444.95,77778.05,81,693283
2017-11-01,Spain,neutratronic,141374,91893.1,49480.9,70,344926
2017-11-02,Spain,aeox,10107,6569.55,3537.45,90,929031
2017-11-03,Spain,rezota,355380,230997,124383,61,300732
2017-11-04,Spain,rezota,97486,63365.9,34120.1,94,308529
2017-11-05,Spain,adoriva,132460,86099,46361,81,505725
2017-11-06,Spain,adoriva,151327,98362.55,52964.45,54,330365
2017-11-07,Spain,rezota,171906,111738.9,60167.1,41,668508
2017-11-08,Spain,apiera,362258,235467.7,126790.3,94,658232
2017-11-09,Spain,neutratronic,93430,60729.5,32700.5,95,445494
2017-11-10,Spain,vucoo,434419,282372.35,152046.65,81,252838
2017-11-11,Spain,apiera,271024,176165.6,94858.4,14,349073
2017-11-12,Spain,apiera,163894,106531.1,57362.9,93,683389
2017-11-13,Spain,apiera,458320,297908,160412,40,102687
2017-11-14,Spain,rezota,68257,44367.05,23889.95,63,398063
2017-11-15,Spain,adoriva,372741,242281.65,130459.35,0,985422
2017-11-16,Spain,adoriva,490839,319045.35,171793.65,43,611322
2017-11-17,Spain,apiera,231290,150338.5,80951.5,19,574484
2017-11-18,Spain,rezota,62875,40868.75,22006.25,4,523675
2017-11-19,Spain,adoriva,219304,142547.6,76756.4,3,296367
2017-11-20,Spain,neutratronic,387967,252178.55,135788.45,55,224401
2017-11-21,Spain,vucoo,474818,308631.7,166186.3,34,301398
2017-11-22,Spain,adoriva,455464,296051.6,159412.4,61,395893
2017-11-23,Spain,aeox,233909,152040.85,81868.15,28,626913
2017-11-24,Spain,neutratronic,336215,218539.75,117675.25,96,205122
2017-11-25,Spain,rezota,273790,177963.5,95826.5,4,182278
2017-11-26,Spain,neutratronic,169835,110392.75,59442.25,62,883550
2017-11-27,Spain,rezota,459824,298885.6,160938.4,98,834281
2017-11-28,Spain,aeox,10558,6862.7,3695.3,16,846321
2017-11-29,Spain,rezota,304456,197896.4,106559.6,17,881493
2017-11-30,Spain,neutratronic,345936,224858.4,121077.6,56,176433
2017-12-01,Spain,vucoo,464707,302059.55,162647.45,59,533035
2017-12-02,Spain,neutratronic,246703,160356.95,86346.05,50,402430
2017-12-03,Spain,rezota,288007,187204.55,100802.45,66,905923
2017-12-04,Spain,vucoo,288887,187776.55,101110.45,49,218188
2017-12-05,Spain,rezota,316798,205918.7,110879.3,9,328483
2017-12-06,Spain,adoriva,246065,159942.25,86122.75,39,728136
2017-12-07,Spain,apiera,430013,279508.45,150504.55,68,998566
2017-12-08,Spain,apiera,125446,81539.9,43906.1,16,438415
2017-12-09,Spain,adoriva,451819,293682.35,158136.65,60,321327
2017-12-10,Spain,aeox,286094,185961.1,100132.9,32,333866
2017-12-11,Spain,adoriva,393473,255757.45,137715.55,63,887161
2017-12-12,Spain,vucoo,216551,140758.15,75792.85,86,988097
2017-12-13,Spain,vucoo,285022,185264.3,99757.7,70,993648
2017-12-14,Spain,neutratronic,404615,262999.75,141615.25,79,544618
2017-12-15,Spain,vucoo,209492,136169.8,73322.2,63,365418
2017-12-16,Spain,rezota,27030,17569.5,9460.5,45,794232
2017-12-17,Spain,aeox,51188,33272.2,17915.8,81,337802
2017-12-18,Spain,aeox,424947,276215.55,148731.45,11,376209
2017-12-19,Spain,apiera,346878,225470.7,121407.3,4,908592
2017-12-20,Spain,apiera,205426,133526.9,71899.1,82,653736
2017-12-21,Spain,neutratronic,84146,54694.9,29451.1,85,311599
2017-12-22,Spain,neutratronic,214535,139447.75,75087.25,69,337636
2017-12-23,Spain,apiera,322496,209622.4,112873.6,19,595745
2017-12-24,Spain,rezota,350559,227863.35,122695.65,66,371110
2017-12-25,Spain,adoriva,465144,302343.6,162800.4,79,264913
2017-12-26,Spain,neutratronic,112951,73418.15,39532.85,5,899385
2017-12-27,Spain,aeox,143983,93588.95,50394.05,70,472430
2017-12-28,Spain,apiera,132843,86347.95,46495.05,56,861114
2017-12-29,Spain,vucoo,89139,57940.35,31198.65,2,972186
2017-12-30,Spain,vucoo,392407,255064.55,137342.45,36,177274
2017-12-31,Spain,vucoo,67812,44077.8,23734.2,95,842168
2017-01-01,South Africa,aeox,242318,157506.7,84811.3,92,616852
2017-01-02,South Africa,vucoo,372162,241905.3,130256.7,97,938490
2017-01-03,South Africa,rezota,105425,68526.25,36898.75,13,350336
2017-01-04,South Africa,apiera,47751,31038.15,16712.85,73,319976
2017-01-05,South Africa,vucoo,473488,307767.2,165720.8,37,504686
2017-01-06,South Africa,apiera,171552,111508.8,60043.2,98,234023
2017-01-07,South Africa,adoriva,155370,100990.5,54379.5,49,723757
2017-01-08,South Africa,adoriva,242320,157508,84812,33,239197
2017-01-09,South Africa,rezota,178152,115798.8,62353.2,55,240740
2017-01-10,South Africa,neutratronic,32580,21177,11403,44,170303
2017-01-11,South Africa,aeox,54467,35403.55,19063.45,95,742180
2017-01-12,South Africa,rezota,236240,153556,82684,3,581871
2017-01-13,South Africa,adoriva,319610,207746.5,111863.5,45,357645
2017-01-14,South Africa,apiera,417831,271590.15,146240.85,29,373722
2017-01-15,South Africa,adoriva,350152,227598.8,122553.2,1,624401
2017-01-16,South Africa,apiera,469410,305116.5,164293.5,66,212577
2017-01-17,South Africa,adoriva,173284,112634.6,60649.4,83,182945
2017-01-18,South Africa,vucoo,117350,76277.5,41072.5,55,445514
2017-01-19,South Africa,vucoo,309509,201180.85,108328.15,70,816415
2017-01-20,South Africa,adoriva,331976,215784.4,116191.6,74,992552
2017-01-21,South Africa,adoriva,27763,18045.95,9717.05,62,286980
2017-01-22,South Africa,neutratronic,128353,83429.45,44923.55,17,327971
2017-01-23,South Africa,neutratronic,126181,82017.65,44163.35,31,788646
2017-01-24,South Africa,rezota,441051,286683.15,154367.85,15,471339
2017-01-25,South Africa,vucoo,351927,228752.55,123174.45,38,940825
2017-01-26,South Africa,adoriva,46393,30155.45,16237.55,21,405475
2017-01-27,South Africa,adoriva,234798,152618.7,82179.3,54,728774
2017-01-28,South Africa,neutratronic,47534,30897.1,16636.9,44,785378
2017-01-29,South Africa,neutratronic,171774,111653.1,60120.9,23,807429
2017-01-30,South Africa,rezota,303048,196981.2,106066.8,42,351380
2017-01-31,South Africa,aeox,30120,19578,10542,10,688487
2017-02-01,South Africa,adoriva,294513,191433.45,103079.55,82,255373
2017-02-02,South Africa,rezota,236092,153459.8,82632.2,89,829554
2017-02-03,South Africa,adoriva,4527,2942.55,1584.45,90,490028
2017-02-04,South Africa,apiera,400726,260471.9,140254.1,29,925156
2017-02-05,South Africa,adoriva,354950,230717.5,124232.5,39,932880
2017-02-06,South Africa,adoriva,289140,187941,101199,96,584896
2017-02-07,South Africa,adoriva,426707,277359.55,149347.45,21,134473
2017-02-08,South Africa,vucoo,60230,39149.5,21080.5,87,787161
2017-02-09,South Africa,adoriva,50441,32786.65,17654.35,12,110872
2017-02-10,South Africa,adoriva,486483,316213.95,170269.05,7,431293
2017-02-11,South Africa,adoriva,11513,7483.45,4029.55,12,978814
2017-02-12,South Africa,rezota,67934,44157.1,23776.9,11,720190
2017-02-13,South Africa,apiera,211322,137359.3,73962.7,13,485866
2017-02-14,South Africa,vucoo,492673,320237.45,172435.55,95,557962
2017-02-15,South Africa,rezota,177310,115251.5,62058.5,38,401262
2017-02-16,South Africa,apiera,324834,211142.1,113691.9,51,888802
2017-02-17,South Africa,rezota,144319,93807.35,50511.65,60,458524
2017-02-18,South Africa,aeox,143587,93331.55,50255.45,97,549178
2017-02-19,South Africa,neutratronic,352171,228911.15,123259.85,62,708187
2017-02-20,South Africa,vucoo,285763,185745.95,100017.05,45,168742
2017-02-21,South Africa,rezota,314527,204442.55,110084.45,40,402420
2017-02-22,South Africa,rezota,299843,194897.95,104945.05,82,269207
2017-02-23,South Africa,vucoo,277015,180059.75,96955.25,44,254532
2017-02-24,South Africa,apiera,400461,260299.65,140161.35,59,752852
2017-02-25,South Africa,vucoo,121053,78684.45,42368.55,85,769703
2017-02-26,South Africa,adoriva,315245,204909.25,110335.75,36,743268
2017-02-27,South Africa,neutratronic,466448,303191.2,163256.8,96,732052
2017-02-28,South Africa,vucoo,186414,121169.1,65244.9,97,359775
2017-03-01,South Africa,aeox,495623,322154.95,173468.05,90,859676
2017-03-02,South Africa,apiera,25375,16493.75,8881.25,55,298414
2017-03-03,South Africa,adoriva,349113,226923.45,122189.55,68,557521
2017-03-04,South Africa,apiera,108471,70506.15,37964.85,11,139129
2017-03-05,South Africa,aeox,414119,269177.35,144941.65,45,860237
2017-03-06,South Africa,vucoo,113350,73677.5,39672.5,20,311860
2017-03-07,South Africa,apiera,189711,123312.15,66398.85,0,245131
2017-03-08,South Africa,rezota,150940,98111,52829,35,711734
2017-03-09,South Africa,apiera,19309,12550.85,6758.15,92,104864
2017-03-10,South Africa,rezota,336730,218874.5,117855.5,34,296524
2017-03-11,South Africa,vucoo,421443,273937.95,147505.05,6,201943
2017-03-12,South Africa,adoriva,20468,13304.2,7163.8,24,786315
2017-03-13,South Africa,apiera,192954,125420.1,67533.9,16,319785
2017-03-14,South Africa,adoriva,315947,205365.55,110581.45,84,298219
2017-03-15,South Africa,neutratronic,219314,142554.1,76759.9,88,882613
2017-03-16,South Africa,neutratronic,398847,259250.55,139596.45,5,663700
2017-03-17,South Africa,apiera,475263,308920.95,166342.05,76,916536
2017-03-18,South Africa,aeox,418226,271846.9,146379.1,80,105258
2017-03-19,South Africa,vucoo,227222,147694.3,79527.7,67,493685
2017-03-20,South Africa,neutratronic,58521,38038.65,20482.35,73,473329
2017-03-21,South Africa,neutratronic,174309,113300.85,61008.15,88,171446
2017-03-22,South Africa,vucoo,394398,256358.7,138039.3,55,195958
2017-03-23,South Africa,rezota,447454,290845.1,156608.9,45,160981
2017-03-24,South Africa,aeox,220754,143490.1,77263.9,73,553899
2017-03-25,South Africa,adoriva,479198,311478.7,167719.3,9,835569
2017-03-26,South Africa,aeox,69017,44861.05,24155.95,43,855953
2017-03-27,South Africa,adoriva,186177,121015.05,65161.95,76,654948
2017-03-28,South Africa,vucoo,8326,5411.9,2914.1,84,103023
2017-03-29,South Africa,adoriva,231805,150673.25,81131.75,95,173415
2017-03-30,South Africa,adoriva,338560,220064,118496,68,561540
2017-03-31,South Africa,apiera,149308,97050.2,52257.8,48,132224
2017-04-01,South Africa,rezota,442234,287452.1,154781.9,26,349901
2017-04-02,South Africa,rezota,112420,73073,39347,88,279404
2017-04-03,South Africa,aeox,193183,125568.95,67614.05,77,181517
2017-04-04,South Africa,neutratronic,301032,195670.8,105361.2,30,370900
2017-04-05,South Africa,aeox,421929,274253.85,147675.15,68,245265
2017-04-06,South Africa,rezota,370338,240719.7,129618.3,62,843953
2017-04-07,South Africa,adoriva,411722,267619.3,144102.7,33,237446
2017-04-08,South Africa,rezota,346617,225301.05,121315.95,59,868725
2017-04-09,South Africa,adoriva,2352,1528.8,823.2,24,877098
2017-04-10,South Africa,aeox,490921,319098.65,171822.35,59,949188
2017-04-11,South Africa,adoriva,214506,139428.9,75077.1,50,244113
2017-04-12,South Africa,apiera,65574,42623.1,22950.9,83,207844
2017-04-13,South Africa,rezota,441906,287238.9,154667.1,56,789232
2017-04-14,South Africa,apiera,229906,149438.9,80467.1,99,806635
2017-04-15,South Africa,neutratronic,362925,235901.25,127023.75,88,430339
2017-04-16,South Africa,apiera,374015,243109.75,130905.25,55,445488
2017-04-17,South Africa,rezota,235224,152895.6,82328.4,53,722500
2017-04-18,South Africa,neutratronic,211210,137286.5,73923.5,21,507359
2017-04-19,South Africa,adoriva,283295,184141.75,99153.25,43,491425
2017-04-20,South Africa,rezota,337027,219067.55,117959.45,36,845484
2017-04-21,South Africa,rezota,278154,180800.1,97353.9,92,203260
2017-04-22,South Africa,neutratronic,135635,88162.75,47472.25,59,563897
2017-04-23,South Africa,apiera,123214,80089.1,43124.9,70,778776
2017-04-24,South Africa,neutratronic,303294,197141.1,106152.9,67,228804
2017-04-25,South Africa,apiera,279759,181843.35,97915.65,26,555806
2017-04-26,South Africa,aeox,191283,124333.95,66949.05,90,519527
2017-04-27,South Africa,apiera,262661,170729.65,91931.35,58,393096
2017-04-28,South Africa,rezota,59130,38434.5,20695.5,78,507837
2017-04-29,South Africa,vucoo,452435,294082.75,158352.25,99,826530
2017-04-30,South Africa,apiera,11117,7226.05,3890.95,64,631789
2017-05-01,South Africa,apiera,38883,25273.95,13609.05,8,520739
2017-05-02,South Africa,neutratronic,62031,40320.15,21710.85,99,336734
2017-05-03,South Africa,aeox,435709,283210.85,152498.15,24,619880
2017-05-04,South Africa,rezota,160414,104269.1,56144.9,10,466020
2017-05-05,South Africa,neutratronic,54498,35423.7,19074.3,31,392020
2017-05-06,South Africa,vucoo,366554,238260.1,128293.9,70,991771
2017-05-07,South Africa,vucoo,185340,120471,64869,21,837009
2017-05-08,South Africa,neutratronic,293295,190641.75,102653.25,38,940550
2017-05-09,South Africa,neutratronic,333670,216885.5,116784.5,92,173363
2017-05-10,South Africa,rezota,457227,297197.55,160029.45,52,390635
2017-05-11,South Africa,apiera,367321,238758.65,128562.35,99,877741
2017-05-12,South Africa,vucoo,417076,271099.4,145976.6,15,850970
2017-05-13,South Africa,rezota,395718,257216.7,138501.3,1,539396
2017-05-14,South Africa,neutratronic,203793,132465.45,71327.55,70,629883
2017-05-15,South Africa,rezota,13271,8626.15,4644.85,66,885836
2017-05-16,South Africa,apiera,62698,40753.7,21944.3,48,962698
2017-05-17,South Africa,apiera,46399,30159.35,16239.65,25,769894
2017-05-18,South Africa,vucoo,2442,1587.3,854.7,17,334388
2017-05-19,South Africa,rezota,176716,114865.4,61850.6,84,130447
2017-05-20,South Africa,aeox,318323,206909.95,111413.05,76,801056
2017-05-21,South Africa,apiera,290077,188550.05,101526.95,7,377640
2017-05-22,South Africa,rezota,441144,286743.6,154400.4,89,457644
2017-05-23,South Africa,rezota,232298,150993.7,81304.3,45,540262
2017-05-24,South Africa,apiera,259390,168603.5,90786.5,87,821106
2017-05-25,South Africa,adoriva,302273,196477.45,105795.55,89,559342
2017-05-26,South Africa,vucoo,47654,30975.1,16678.9,36,521133
2017-05-27,South Africa,adoriva,446,289.9,156.1,17,860832
2017-05-28,South Africa,rezota,217417,141321.05,76095.95,95,618657
2017-05-29,South Africa,vucoo,54800,35620,19180,86,449746
2017-05-30,South Africa,apiera,453529,294793.85,158735.15,27,433473
2017-05-31,South Africa,adoriva,292690,190248.5,102441.5,70,938086
2017-06-01,South Africa,aeox,193064,125491.6,67572.4,45,527593
2017-06-02,South Africa,aeox,282806,183823.9,98982.1,1,486006
2017-06-03,South Africa,aeox,397833,258591.45,139241.55,36,918723
2017-06-04,South Africa,apiera,179545,116704.25,62840.75,37,690031
2017-06-05,South Africa,adoriva,404297,262793.05,141503.95,65,913246
2017-06-06,South Africa,vucoo,326908,212490.2,114417.8,21,288823
2017-06-07,South Africa,aeox,180048,117031.2,63016.8,55,383437
2017-06-08,South Africa,apiera,270952,176118.8,94833.2,92,917778
2017-06-09,South Africa,aeox,292340,190021,102319,21,822456
2017-06-10,South Africa,vucoo,489968,318479.2,171488.8,35,457096
2017-06-11,South Africa,apiera,51427,33427.55,17999.45,47,502594
2017-06-12,South Africa,vucoo,146357,95132.05,51224.95,86,364015
2017-06-13,South Africa,aeox,22576,14674.4,7901.6,95,517930
2017-06-14,South Africa,apiera,203444,132238.6,71205.4,13,792000
2017-06-15,South Africa,neutratronic,184656,120026.4,64629.6,14,825232
2017-06-16,South Africa,neutratronic,160325,104211.25,56113.75,23,472082
2017-06-17,South Africa,neutratronic,322895,209881.75,113013.25,30,467578
2017-06-18,South Africa,aeox,406714,264364.1,142349.9,61,100112
2017-06-19,South Africa,adoriva,134557,87462.05,47094.95,17,127646
2017-06-20,South Africa,neutratronic,306991,199544.15,107446.85,20,710705
2017-06-21,South Africa,apiera,118181,76817.65,41363.35,85,802393
2017-06-22,South Africa,aeox,144667,94033.55,50633.45,45,214305
2017-06-23,South Africa,adoriva,362990,235943.5,127046.5,19,348268
2017-06-24,South Africa,rezota,385766,250747.9,135018.1,90,626315
2017-06-25,South Africa,neutratronic,498332,323915.8,174416.2,78,822140
2017-06-26,South Africa,vucoo,26746,17384.9,9361.1,67,900032
2017-06-27,South Africa,rezota,349551,227208.15,122342.85,82,732840
2017-06-28,South Africa,rezota,159598,103738.7,55859.3,47,267051
2017-06-29,South Africa,aeox,390201,253630.65,136570.35,98,596770
2017-06-30,South Africa,rezota,306917,199496.05,107420.95,65,920579
2017-07-01,South Africa,apiera,115801,75270.65,40530.35,79,559398
2017-07-02,South Africa,adoriva,132981,86437.65,46543.35,38,384316
2017-07-03,South Africa,adoriva,12033,7821.45,4211.55,82,262139
2017-07-04,South Africa,adoriva,234360,152334,82026,49,685448
2017-07-05,South Africa,neutratronic,327842,213097.3,114744.7,67,183767
2017-07-06,South Africa,vucoo,69808,45375.2,24432.8,37,999641
2017-07-07,South Africa,rezota,494110,321171.5,172938.5,36,648945
2017-07-08,South Africa,vucoo,453732,294925.8,158806.2,51,934726
2017-07-09,South Africa,aeox,1892,1229.8,662.2,25,448404
2017-07-10,South Africa,apiera,149936,97458.4,52477.6,72,396237
2017-07-11,South Africa,aeox,227803,148071.95,79731.05,76,654359
2017-07-12,South Africa,aeox,299967,194978.55,104988.45,96,928298
2017-07-13,South Africa,neutratronic,422951,274918.15,148032.85,27,752044
2017-07-14,South Africa,adoriva,245087,159306.55,85780.45,62,588183
2017-07-15,South Africa,neutratronic,329914,214444.1,115469.9,15,660590
2017-07-16,South Africa,aeox,231500,150475,81025,71,734273
2017-07-17,South Africa,adoriva,157307,102249.55,55057.45,37,948940
2017-07-18,South Africa,apiera,117293,76240.45,41052.55,15,575415
